Date,Open,High,Low,Close,Adj Close,Volume,Name
2019-02-28,174.320007,174.910004,172.919998,173.149994,170.451508,28215400,AAPL
2019-03-01,174.279999,175.149994,172.889999,174.970001,172.243118,25886200,AAPL
2019-03-04,175.690002,177.750000,173.970001,175.850006,173.109436,27436200,AAPL
2019-03-05,175.940002,176.000000,174.539993,175.529999,172.794403,19737400,AAPL
2019-03-06,174.669998,175.490005,173.940002,174.520004,171.800171,20810400,AAPL
2019-03-07,173.869995,174.440002,172.020004,172.500000,169.811646,24796400,AAPL
2019-03-08,170.320007,173.070007,169.500000,172.910004,170.215256,23999400,AAPL
2019-03-11,175.490005,179.119995,175.350006,178.899994,176.111877,32011000,AAPL
2019-03-12,180.000000,182.669998,179.369995,180.910004,178.090576,32467600,AAPL
2019-03-13,182.250000,183.300003,180.919998,181.710007,178.878098,31032500,AAPL
2019-03-14,183.899994,184.100006,182.559998,183.729996,180.866608,23579500,AAPL
2019-03-15,184.850006,187.330002,183.740005,186.119995,183.219360,39042900,AAPL
2019-03-18,185.800003,188.389999,185.789993,188.020004,185.089767,26219800,AAPL
2019-03-19,188.350006,188.990005,185.919998,186.529999,183.622986,31646400,AAPL
2019-03-20,186.229996,189.490005,184.729996,188.160004,185.227585,31035200,AAPL
2019-03-21,190.020004,196.330002,189.809998,195.089996,192.049561,51034200,AAPL
2019-03-22,195.339996,197.690002,190.779999,191.050003,188.072540,42407700,AAPL
2019-03-25,191.509995,191.979996,186.600006,188.740005,185.798523,43845300,AAPL
2019-03-26,191.660004,192.880005,184.580002,186.789993,183.878922,49800500,AAPL
2019-03-27,188.750000,189.759995,186.550003,188.470001,185.532745,29848400,AAPL
2019-03-28,188.949997,189.559998,187.529999,188.720001,185.778839,20780400,AAPL
2019-03-29,189.830002,190.080002,188.539993,189.949997,186.989685,23564000,AAPL
2019-04-01,191.639999,191.679993,188.380005,191.240005,188.259598,27862000,AAPL
2019-04-02,191.089996,194.460007,191.050003,194.020004,190.996262,22765700,AAPL
2019-04-03,193.250000,196.500000,193.149994,195.350006,192.305542,23271800,AAPL
2019-04-04,194.789993,196.369995,193.139999,195.690002,192.640213,19114300,AAPL
2019-04-05,196.449997,197.100006,195.929993,197.000000,193.929794,18526600,AAPL
2019-04-08,196.419998,200.229996,196.339996,200.100006,196.981491,25881700,AAPL
2019-04-09,200.320007,202.850006,199.229996,199.500000,196.390839,35768200,AAPL
2019-04-10,198.679993,200.740005,198.179993,200.619995,197.493378,21695300,AAPL
2019-04-11,200.850006,201.000000,198.440002,198.949997,195.849411,20900800,AAPL
2019-04-12,199.199997,200.139999,196.210007,198.869995,195.770660,27760700,AAPL
2019-04-15,198.580002,199.850006,198.009995,199.229996,196.125046,17536600,AAPL
2019-04-16,199.460007,201.369995,198.559998,199.250000,196.144745,25696400,AAPL
2019-04-17,199.539993,203.380005,198.610001,203.130005,199.964279,28906800,AAPL
2019-04-18,203.119995,204.149994,202.520004,203.860001,200.682907,24195800,AAPL
2019-04-22,202.830002,204.940002,202.339996,204.529999,201.342468,19439500,AAPL
2019-04-23,204.429993,207.750000,203.899994,207.479996,204.246475,23323000,AAPL
2019-04-24,207.360001,208.479996,207.050003,207.160004,203.931473,17540600,AAPL
2019-04-25,206.830002,207.759995,205.119995,205.279999,202.080780,18543200,AAPL
2019-04-26,204.899994,205.000000,202.119995,204.300003,201.116043,18649100,AAPL
2019-04-29,204.399994,205.970001,203.860001,204.610001,201.421219,22204700,AAPL
2019-04-30,203.059998,203.399994,199.110001,200.669998,197.542618,46534900,AAPL
2019-05-01,209.880005,215.309998,209.229996,210.520004,207.239120,64827300,AAPL
2019-05-02,209.839996,212.649994,208.130005,209.149994,205.890457,31996300,AAPL
2019-05-03,210.889999,211.839996,210.229996,211.750000,208.449951,20892400,AAPL
2019-05-06,204.289993,208.839996,203.500000,208.479996,205.230911,32443100,AAPL
2019-05-07,205.880005,207.419998,200.830002,202.860001,199.698502,38763700,AAPL
2019-05-08,201.899994,205.339996,201.750000,202.899994,199.737854,26339500,AAPL
2019-05-09,200.399994,201.679993,196.660004,200.720001,197.591827,34908600,AAPL
2019-05-10,197.419998,198.850006,192.770004,197.179993,194.854507,41208700,AAPL
2019-05-13,187.710007,189.479996,182.850006,185.720001,183.529678,57430600,AAPL
2019-05-14,186.410004,189.699997,185.410004,188.660004,186.434998,36529700,AAPL
2019-05-15,186.270004,191.750000,186.020004,190.919998,188.668335,26544700,AAPL
2019-05-16,189.910004,192.470001,188.839996,190.080002,187.838257,33031400,AAPL
2019-05-17,186.929993,190.899994,186.759995,189.000000,186.770996,32879100,AAPL
2019-05-20,183.520004,184.350006,180.279999,183.089996,180.930695,38612300,AAPL
2019-05-21,185.220001,188.000000,184.699997,186.600006,184.399307,28364800,AAPL
2019-05-22,184.660004,185.710007,182.550003,182.779999,180.624329,29748600,AAPL
2019-05-23,179.800003,180.539993,177.809998,179.660004,177.541138,36529700,AAPL
2019-05-24,180.199997,182.139999,178.619995,178.970001,176.859283,23714700,AAPL
2019-05-28,178.919998,180.589996,177.910004,178.229996,176.128006,27948200,AAPL
2019-05-29,176.419998,179.350006,176.000000,177.380005,175.288025,28481200,AAPL
2019-05-30,177.949997,179.229996,176.669998,178.300003,176.197189,21218400,AAPL
2019-05-31,176.229996,177.990005,174.990005,175.070007,173.005280,27043600,AAPL
2019-06-03,175.600006,177.919998,170.270004,173.300003,171.256134,40396100,AAPL
2019-06-04,175.440002,179.830002,174.520004,179.639999,177.521378,30968000,AAPL
2019-06-05,184.279999,184.990005,181.139999,182.539993,180.387146,29773400,AAPL
2019-06-06,183.080002,185.470001,182.149994,185.220001,183.035568,22526300,AAPL
2019-06-07,186.509995,191.919998,185.770004,190.149994,187.907410,30684400,AAPL
2019-06-10,191.809998,195.369995,191.619995,192.580002,190.308762,26220900,AAPL
2019-06-11,194.860001,196.000000,193.600006,194.809998,192.512451,26932900,AAPL
2019-06-12,193.949997,195.970001,193.389999,194.190002,191.899780,18221800,AAPL
2019-06-13,194.699997,196.789993,193.600006,194.149994,191.860229,21674600,AAPL
2019-06-14,191.550003,193.589996,190.300003,192.740005,190.466873,18761500,AAPL
2019-06-17,192.899994,194.960007,192.169998,193.889999,191.603317,14669100,AAPL
2019-06-18,196.050003,200.289993,195.210007,198.449997,196.109528,26551000,AAPL
2019-06-19,199.679993,199.880005,197.309998,197.869995,195.536377,21124200,AAPL
2019-06-20,200.369995,200.610001,198.029999,199.460007,197.107620,21514000,AAPL
2019-06-21,198.800003,200.850006,198.149994,198.779999,196.435623,47800600,AAPL
2019-06-24,198.539993,200.160004,198.169998,198.580002,196.237991,18220400,AAPL
2019-06-25,198.429993,199.259995,195.289993,195.570007,193.263504,21070300,AAPL
2019-06-26,197.770004,200.990005,197.350006,199.800003,197.443619,26067500,AAPL
2019-06-27,200.289993,201.570007,199.570007,199.740005,197.384323,20899700,AAPL
2019-06-28,198.679993,199.500000,197.050003,197.919998,195.585770,31110600,AAPL
2019-07-01,203.169998,204.490005,200.649994,201.550003,199.172989,27316700,AAPL
2019-07-02,201.410004,203.130005,201.360001,202.729996,200.339050,16935200,AAPL
2019-07-03,203.279999,204.440002,202.690002,204.410004,201.999237,11362000,AAPL
2019-07-05,203.350006,205.080002,202.899994,204.229996,201.821350,17265500,AAPL
2019-07-08,200.809998,201.399994,198.410004,200.020004,197.661011,25338600,AAPL
2019-07-09,199.199997,201.509995,198.809998,201.240005,198.866638,20578000,AAPL
2019-07-10,201.850006,203.729996,201.559998,203.229996,200.833160,17897100,AAPL
2019-07-11,203.309998,204.389999,201.710007,201.750000,199.370621,20191800,AAPL
2019-07-12,202.449997,204.000000,202.199997,203.300003,200.902344,17595200,AAPL
2019-07-15,204.089996,205.869995,204.000000,205.210007,202.789810,16947400,AAPL
2019-07-16,204.589996,206.110001,203.500000,204.500000,202.088181,16866800,AAPL
2019-07-17,204.050003,205.089996,203.270004,203.350006,200.951736,14107500,AAPL
2019-07-18,204.000000,205.880005,203.699997,205.660004,203.234497,18582200,AAPL
2019-07-19,205.789993,206.500000,202.360001,202.589996,200.200699,20929300,AAPL
2019-07-22,203.649994,207.229996,203.610001,207.220001,204.776108,22277900,AAPL
2019-07-23,208.460007,208.910004,207.289993,208.839996,206.376984,18355200,AAPL
2019-07-24,207.669998,209.149994,207.169998,208.669998,206.209015,14991600,AAPL
2019-07-25,208.889999,209.240005,206.729996,207.020004,204.578476,13909600,AAPL
2019-07-26,207.479996,209.729996,207.139999,207.740005,205.289978,17618900,AAPL
2019-07-29,208.460007,210.639999,208.440002,209.679993,207.207077,21673400,AAPL
2019-07-30,208.759995,210.160004,207.309998,208.779999,206.317688,33935700,AAPL
2019-07-31,216.419998,221.369995,211.300003,213.039993,210.527466,69281400,AAPL
2019-08-01,213.899994,218.029999,206.740005,208.429993,205.971817,54017900,AAPL
2019-08-02,205.529999,206.429993,201.630005,204.020004,201.613846,40862100,AAPL
2019-08-05,197.990005,198.649994,192.580002,193.339996,191.059784,52393000,AAPL
2019-08-06,196.309998,198.070007,194.039993,197.000000,194.676620,35824800,AAPL
2019-08-07,195.410004,199.559998,193.820007,199.039993,196.692566,33364400,AAPL
2019-08-08,200.199997,203.529999,199.389999,203.429993,201.030792,27009500,AAPL
2019-08-09,201.300003,202.759995,199.289993,200.990005,199.374222,24619700,AAPL
2019-08-12,199.619995,202.050003,199.149994,200.479996,198.868317,22474900,AAPL
2019-08-13,201.020004,212.139999,200.479996,208.970001,207.290085,47218500,AAPL
2019-08-14,203.160004,206.440002,202.589996,202.750000,201.120071,36547400,AAPL
2019-08-15,203.460007,205.139999,199.669998,201.740005,200.118195,27227400,AAPL
2019-08-16,204.279999,207.160004,203.839996,206.500000,204.839920,27620400,AAPL
2019-08-19,210.619995,212.729996,210.029999,210.350006,208.658981,24413600,AAPL
2019-08-20,210.880005,213.350006,210.320007,210.360001,208.668900,26884300,AAPL
2019-08-21,212.990005,213.649994,211.600006,212.639999,210.930573,21535400,AAPL
2019-08-22,213.190002,214.440002,210.750000,212.460007,210.752029,22253700,AAPL
2019-08-23,209.429993,212.050003,201.000000,202.639999,201.010971,46818000,AAPL
2019-08-26,205.860001,207.190002,205.059998,206.490005,204.830002,26043600,AAPL
2019-08-27,207.860001,208.550003,203.529999,204.160004,202.518738,25873300,AAPL
2019-08-28,204.100006,205.720001,203.320007,205.529999,203.877731,15938800,AAPL
2019-08-29,208.500000,209.320007,206.660004,209.009995,207.329742,20990500,AAPL
2019-08-30,210.160004,210.449997,207.199997,208.740005,207.061920,21143400,AAPL
2019-09-03,206.429993,206.979996,204.220001,205.699997,204.046341,20023000,AAPL
2019-09-04,208.389999,209.479996,207.320007,209.190002,207.508316,19188100,AAPL
2019-09-05,212.000000,213.970001,211.509995,213.279999,211.565414,23913700,AAPL
2019-09-06,214.050003,214.419998,212.509995,213.259995,211.545578,19362300,AAPL
2019-09-09,214.839996,216.440002,211.070007,214.169998,212.448273,27309400,AAPL
2019-09-10,213.860001,216.779999,211.710007,216.699997,214.957916,31777900,AAPL
2019-09-11,218.070007,223.710007,217.729996,223.589996,221.792542,44289600,AAPL
2019-09-12,224.800003,226.419998,222.860001,223.089996,221.296555,32226700,AAPL
2019-09-13,220.000000,220.789993,217.020004,218.750000,216.991455,39763300,AAPL
2019-09-16,217.729996,220.130005,217.559998,219.899994,218.132202,21158100,AAPL
2019-09-17,219.960007,220.820007,219.119995,220.699997,218.925781,18318700,AAPL
2019-09-18,221.059998,222.850006,219.440002,222.770004,220.979141,25340000,AAPL
2019-09-19,222.009995,223.759995,220.369995,220.960007,219.183701,22060600,AAPL
2019-09-20,221.380005,222.559998,217.470001,217.729996,215.979630,55413100,AAPL
2019-09-23,218.949997,219.839996,217.649994,218.720001,216.961685,19165500,AAPL
2019-09-24,221.029999,222.490005,217.190002,217.679993,215.930038,31190800,AAPL
2019-09-25,218.550003,221.500000,217.139999,221.029999,219.253113,21903400,AAPL
2019-09-26,220.000000,220.940002,218.830002,219.889999,218.122284,18833500,AAPL
2019-09-27,220.539993,220.960007,217.279999,218.820007,217.060898,25352000,AAPL
2019-09-30,220.899994,224.580002,220.789993,223.970001,222.169479,25977400,AAPL
2019-10-01,225.070007,228.220001,224.199997,224.589996,222.784500,34805800,AAPL
2019-10-02,223.059998,223.580002,217.929993,218.960007,217.199768,34612300,AAPL
2019-10-03,218.429993,220.960007,215.130005,220.820007,219.044800,28606500,AAPL
2019-10-04,225.639999,227.490005,223.889999,227.009995,225.185043,34619700,AAPL
2019-10-07,226.270004,229.929993,225.839996,227.059998,225.234634,30576500,AAPL
2019-10-08,225.820007,228.059998,224.330002,224.399994,222.596024,27955000,AAPL
2019-10-09,227.029999,227.789993,225.639999,227.029999,225.204895,18692600,AAPL
2019-10-10,227.929993,230.440002,227.300003,230.089996,228.240280,28253400,AAPL
2019-10-11,232.949997,237.639999,232.309998,236.210007,234.311081,41698900,AAPL
2019-10-14,234.899994,238.130005,234.669998,235.869995,233.973816,24106900,AAPL
2019-10-15,236.389999,237.649994,234.880005,235.320007,233.428253,21840000,AAPL
2019-10-16,233.369995,235.240005,233.199997,234.369995,232.485870,18475800,AAPL
2019-10-17,235.089996,236.149994,233.520004,235.279999,233.388565,16896300,AAPL
2019-10-18,234.589996,237.580002,234.289993,236.410004,234.509491,24358400,AAPL
2019-10-21,237.520004,240.990005,237.320007,240.509995,238.576508,21811800,AAPL
2019-10-22,241.160004,242.199997,239.619995,239.960007,238.030945,20573400,AAPL
2019-10-23,242.100006,243.240005,241.220001,243.179993,241.225052,18957200,AAPL
2019-10-24,244.509995,244.800003,241.809998,243.580002,241.621826,17318800,AAPL
2019-10-25,243.160004,246.729996,242.880005,246.580002,244.597717,18369300,AAPL
2019-10-28,247.419998,249.250000,246.720001,249.050003,247.047867,24143200,AAPL
2019-10-29,248.970001,249.750000,242.570007,243.289993,241.334152,35709900,AAPL
2019-10-30,244.759995,245.300003,241.210007,243.259995,241.304398,31130500,AAPL
2019-10-31,247.240005,249.169998,237.259995,248.759995,246.760193,34790500,AAPL
2019-11-01,249.539993,255.929993,249.160004,255.820007,253.763443,37781300,AAPL
2019-11-04,257.329987,257.850006,255.380005,257.500000,255.429932,25818000,AAPL
2019-11-05,257.049988,258.190002,256.320007,257.130005,255.062927,19974400,AAPL
2019-11-06,256.769989,257.489990,255.369995,257.239990,255.172012,18966100,AAPL
2019-11-07,258.739990,260.350006,258.109985,259.429993,258.117004,23735100,AAPL
2019-11-08,258.690002,260.440002,256.850006,260.140015,258.823456,17496600,AAPL
2019-11-11,258.299988,262.470001,258.279999,262.200012,260.873016,20455300,AAPL
2019-11-12,261.549988,262.790009,260.920013,261.959991,260.634216,21847200,AAPL
2019-11-13,261.130005,264.779999,261.070007,264.470001,263.131531,25683600,AAPL
2019-11-14,263.750000,264.880005,262.100006,262.640015,261.310791,22295700,AAPL
2019-11-15,263.679993,265.779999,263.010010,265.760010,264.415009,25051600,AAPL
2019-11-18,265.799988,267.429993,264.230011,267.100006,265.748230,21675800,AAPL
2019-11-19,267.899994,268.000000,265.390015,266.290009,264.942322,19041800,AAPL
2019-11-20,265.540009,266.079987,260.399994,263.190002,261.858032,26558600,AAPL
2019-11-21,263.690002,264.010010,261.179993,262.010010,260.683990,30348800,AAPL
2019-11-22,262.589996,263.179993,260.839996,261.779999,260.455139,16331300,AAPL
2019-11-25,262.709991,266.440002,262.519989,266.369995,265.021912,21005100,AAPL
2019-11-26,266.940002,267.160004,262.500000,264.290009,262.952423,26301900,AAPL
2019-11-27,265.579987,267.980011,265.309998,267.839996,266.484467,16308900,AAPL
2019-11-29,266.600006,268.000000,265.899994,267.250000,265.897461,11654400,AAPL
2019-12-02,267.269989,268.250000,263.450012,264.160004,262.823090,23621800,AAPL
2019-12-03,258.309998,259.529999,256.290009,259.450012,258.136963,28607600,AAPL
2019-12-04,261.070007,263.309998,260.679993,261.739990,260.415344,16795400,AAPL
2019-12-05,263.790009,265.890015,262.730011,265.579987,264.235901,18606100,AAPL
2019-12-06,267.480011,271.000000,267.299988,270.709991,269.339935,26518900,AAPL
2019-12-09,270.000000,270.799988,264.910004,266.920013,265.569122,32010600,AAPL
2019-12-10,268.600006,270.070007,265.859985,268.480011,267.121246,22605100,AAPL
2019-12-11,268.809998,271.100006,268.500000,270.769989,269.399658,19689200,AAPL
2019-12-12,267.779999,272.559998,267.320007,271.459991,270.086151,34327600,AAPL
2019-12-13,271.459991,275.299988,270.929993,275.149994,273.757477,33396900,AAPL
2019-12-16,277.000000,280.790009,276.980011,279.859985,278.443604,32046500,AAPL
2019-12-17,279.570007,281.769989,278.799988,280.410004,278.990875,28539600,AAPL
2019-12-18,279.799988,281.899994,279.119995,279.739990,278.324249,29007100,AAPL
2019-12-19,279.500000,281.179993,278.950012,280.019989,278.602814,24592300,AAPL
2019-12-20,282.230011,282.649994,278.559998,279.440002,278.025757,68994500,AAPL
2019-12-23,280.529999,284.250000,280.369995,284.000000,282.562683,24643000,AAPL
2019-12-24,284.690002,284.890015,282.920013,284.269989,282.831299,12119700,AAPL
2019-12-26,284.820007,289.980011,284.700012,289.910004,288.442780,23280300,AAPL
2019-12-27,291.119995,293.970001,288.119995,289.799988,288.333313,36566500,AAPL
2019-12-30,289.459991,292.690002,285.220001,291.519989,290.044617,36028600,AAPL
